0,7,500,13,0
1,68,0,1022,0
0,7,42,13,1
1,7,3,65,0
0,0,0,88,0
0,0,0,10,1
0,7,15,67,1
0,7,121,827,0
0,7,13,462,0
1,255,0,1975,0
0,8,0,156,1
1,4,0,46,0
0,7,108,75,0
1,34,0,2,0
0,7,238,86,0
0,80,0,1319,0
1,151,0,102,1
1,4,0,16,0
1,7,3,136,0
0,7,49,426,0
0,55,0,924,0
0,938,0,482,1
1,68,0,4,0
0,20,0,67,1
0,7,15,6,0
0,0,0,58,0
0,7,500,13,0
1,82,0,2,0
0,0,0,2,0
0,7,331,1074,0
1,34,0,691,0
0,7,32,26,0
0,0,0,229,0
0,7,22,115,0
0,0,0,2,0
0,0,0,1,0
0,8,0,207,1
0,389,0,1065,0
0,10,0,26,0
0,0,0,86,0
1,8,0,49,1
0,7,8,443,1
1,22,0,5,0
1,4,0,2,0
1,68,0,197,0
1,82,0,46,0
0,236,0,106,0
0,0,0,2,0
0,1642,0,78,0
1,34,0,197,0
0,0,0,229,1
0,524,0,41,0
0,7,13,56,0
0,12,0,450,1
0,7,74,826,0
0,0,0,136,0
1,15,0,1044,0
1,63,0,655,0
0,7,15,27,1
0,7,32,208,0
1,90,0,233,0
0,7,8,154,0
1,34,0,41,0
0,159,0,41,0
0,8,0,336,0
0,7,62,136,0
1,155,0,7,0
1,34,0,2,0
0,0,0,277,1
1,22,0,5,0
1,105,0,99,0
0,1642,0,517,0
0,0,0,67,0
1,19,0,811,0
0,7,13,180,0
0,7,309,1481,0
0,111,0,77,0
0,0,0,123,0
0,0,0,26,0
0,1642,0,894,0
0,7,237,1214,1
0,10,0,18,0
0,7,749,611,0
0,7,1,13,0
0,0,0,26,0
0,7,1847,1850,0
0,0,0,10,0
0,7,15,152,0
0,7,15,148,0
0,7,575,258,0
0,0,0,49,0
0,51,0,82,1
0,20,0,26,1
1,4,0,427,1
0,0,0,35,0
1,231,0,2,0
1,34,0,565,0
1,104,0,96,0
0,7,15,86,0
1,7,167,525,0
0,0,0,1081,1
1,8,0,482,0
0,0,0,48,0
0,7,13,2438,1
0,7,17,764,0
0,0,0,22,0
1,15,0,41,1
1,90,0,655,0
0,24,0,2195,1
0,0,0,7,0
1,321,0,2,0
0,7,17,10,0
0,7,17,42,0
0,0,0,4,1
0,0,0,126,0
0,0,0,19,0
1,4,0,487,0
0,1532,0,2,1
1,4,0,4,1
1,22,0,109,0
0,121,0,26,0
0,7,1277,545,0
1,22,0,41,1
0,8,0,111,1
1,82,0,46,1
0,218,0,636,0
0,0,0,67,0
0,7,414,208,0
0,51,0,369,0
0,7,12,26,0
0,0,0,191,1
1,4,0,26,0
0,7,13,180,0
0,10,0,26,0
0,7,15,15,0
1,7,3,95,0
1,8,0,66,1
0,7,4,10,0
0,7,268,536,1
1,68,0,389,0
0,0,0,113,0
0,44,0,4,0
0,0,0,7,0
1,4,0,91,0
0,7,237,311,0
1,90,0,26,0
0,0,0,2,0
0,7,7,136,0
0,0,0,109,0
1,22,0,48,0
0,0,0,71,1
0,7,15,50,0
1,250,0,48,0
1,125,0,628,0
1,8,0,49,0
0,0,0,45,0
0,7,1086,1047,0
0,7,15,5,0
0,7,500,13,0
0,7,13,776,0
1,15,0,2,0
0,0,0,107,0
1,130,0,359,0
1,26,0,616,0
1,28,0,107,0
0,7,466,642,0
1,223,0,46,0
0,171,0,10,0
0,0,0,4,0
0,7,15,31,0
0,7,15,999,0
0,0,0,49,0
0,0,0,26,0
0,7,53,208,0
0,8,0,35,0
0,7,686,1771,0
1,144,0,10,0
0,7,8,125,0
1,8,0,88,1
0,955,0,7,0
0,7,13,17,0
0,10,0,26,0
0,0,0,49,0
0,0,0,184,0
0,7,13,180,0
0,45,0,77,0
1,144,0,958,0
0,23,0,1174,0
0,0,0,1,0
1,4,0,77,0
0,976,0,230,1
1,8,0,2,0
1,8,0,181,0
1,119,0,503,0
0,2,0,5,0
0,7,619,2963,0
0,7,42,69,0
0,45,0,135,1
0,7,151,109,1
0,20,0,191,1
0,7,640,232,0
1,201,0,60,0
1,15,0,64,1
0,0,0,2,1
0,7,13,56,0
1,104,0,96,0
1,63,0,41,0
0,7,130,552,0
0,7,84,868,0
0,0,0,166,0
0,0,0,48,0
0,29,0,186,0
1,4,0,29,0
0,2,0,38,1
0,0,0,248,0
0,7,20,539,0
0,17,0,735,0
0,7,640,2,0
0,0,0,88,0
0,7,15,6,1
0,7,15,77,1
0,7,13,180,0
0,0,0,26,0
0,10,0,26,0
0,7,500,69,0
1,255,0,2,0
0,7,1654,136,0
0,7,15,2594,0
0,0,0,102,0
0,30,0,36,1
0,114,0,68,0
1,8,0,49,0
0,621,0,214,1
0,84,0,136,0
0,0,0,48,0
1,34,0,2,0
0,55,0,65,0
0,0,0,961,1
1,149,0,355,0
0,7,749,2206,0
1,131,0,48,0
1,303,0,7,0
0,7,8,75,0
0,7,8,607,0
0,587,0,258,0
1,22,0,246,0
0,98,0,10,1
0,0,0,66,0
0,8,0,255,0
0,7,14,94,0
0,7,500,17,0
1,151,0,2,0
0,337,0,10,0
1,254,0,60,0
0,955,0,49,0
0,0,0,2,0
0,761,0,63,0
0,0,0,27,0
0,0,0,35,0
1,34,0,5,0
1,82,0,46,1
0,541,0,106,0
0,55,0,201,0
1,7,159,2058,0
0,958,0,2,0
1,4,0,3916,0
0,10,0,26,0
0,7,212,345,0
0,232,0,299,0
0,7,15,91,1
0,23,0,481,0
0,7,655,56,0
0,0,0,26,0
0,0,0,48,0
1,7,3,528,0
0,7,465,56,0
0,7,30,573,0
0,0,0,86,0
1,126,0,43,0
0,0,0,26,0
1,40,0,764,0
1,182,0,49,0
0,0,0,146,0
1,4,0,2,1
1,15,0,691,0
0,955,0,41,0
0,31,0,871,0
0,0,0,38,0
0,7,13,56,0
0,121,0,35,0
0,434,0,8,0
0,0,0,49,1
0,56,0,958,0
0,0,0,558,0
0,7,15,26,0
0,12,0,52,0
1,8,0,16,1
0,7,84,239,0
1,28,0,26,1
0,20,0,125,0
0,0,0,768,0
1,90,0,809,0
0,103,0,324,0
1,4,0,62,0
1,8,0,67,1
0,1642,0,251,0
0,7,765,1254,0
0,0,0,49,0
1,34,0,26,0
0,7,74,43,0
1,63,0,4,0
0,7,735,10,0
1,34,0,336,0
0,27,0,1164,0
1,15,0,1971,0
0,7,70,716,0
1,7,3,95,0
1,82,0,324,0
1,96,0,26,0
0,7,14,91,0
0,0,0,126,0
0,7,749,415,0
0,51,0,233,0
0,7,901,17,0
0,285,0,1782,0
1,8,0,97,0
0,7,4,41,0
1,8,0,2,0
0,0,0,10,1
1,1,0,26,0
0,0,0,67,0
0,84,0,297,0
0,0,0,232,0
0,0,0,1,0
0,31,0,1941,0
0,93,0,150,0
1,4,0,10,0
0,0,0,3,0
0,10,0,201,0
0,0,0,2,0
0,0,0,49,0
0,7,7,1828,1
1,68,0,190,0
0,7,1849,215,0
0,7,70,81,0
0,7,1600,125,0
0,0,0,75,0
0,51,0,729,0
0,7,335,408,0
0,711,0,182,0
0,7,749,3075,0
1,4,0,86,0
0,20,0,19,0
1,22,0,134,0
0,7,4,10,0
0,166,0,2,0
1,26,0,444,0
0,0,0,858,0
1,8,0,48,1
0,0,0,191,0
0,0,0,1,0
0,10,0,289,0
1,22,0,48,0
1,40,0,51,0
0,0,0,2,0
1,28,0,107,0
1,7,128,95,0
1,22,0,2,0
0,282,0,2,0
0,7,15,10,0
1,151,0,10,0
0,7,1600,823,0
0,12,0,52,0
0,12,0,86,0
0,7,1841,445,0
0,0,0,2,0
0,0,0,156,0
0,328,0,1987,0
1,15,0,92,1
0,17,0,4,0
0,7,13,180,0
0,0,0,88,0
0,20,0,2139,1
0,0,0,66,0
0,10,0,26,0
0,20,0,99,1
0,0,0,26,0
0,7,13,13,0
0,20,0,21,1
0,7,17,16,0
0,0,0,48,0
0,7,133,69,0
1,8,0,15,0
1,63,0,26,0
0,7,13,56,0
0,7,341,664,1
0,7,15,4,0
0,0,0,26,0
0,7,540,842,0
0,270,0,733,0
0,0,0,186,0
0,2,0,298,0
0,7,309,435,1
0,7,28,145,0
1,82,0,655,0
0,0,0,248,0
0,7,753,667,0
1,28,0,542,0
0,7,212,345,0
1,231,0,413,0
1,15,0,41,0
0,282,0,774,0
0,7,414,208,0
0,7,32,208,0
0,7,461,69,0
0,7,640,1903,0
0,938,0,500,1
1,22,0,764,0
0,7,42,285,0
0,7,7,136,0
1,4,0,65,0
1,26,0,413,0
0,7,259,69,0
0,302,0,258,0
0,1649,0,223,0
1,151,0,91,1
0,7,126,898,0
0,0,0,7,1
0,7,45,50,0
0,0,0,3,1
0,7,43,234,0
0,10,0,284,0
0,0,0,19,0
1,34,0,2,1
0,7,111,123,0
1,4,0,938,0
0,113,0,528,0
0,7,91,10,0
0,0,0,394,1
1,82,0,413,0
1,7,272,95,0
0,7,4,94,0
0,7,42,13,0
0,938,0,296,1
1,1,0,4,0
0,7,173,5,0
0,12,0,10,0
1,28,0,766,0
0,8,0,1501,0
0,0,0,66,0
0,51,0,5,0
1,34,0,355,0
0,7,17,818,1
0,0,0,49,0
1,7,124,133,1
0,0,0,49,1
0,7,15,2,0
0,7,14,2810,0
0,0,0,10,0
0,7,13,56,0
0,0,0,10,1
0,7,15,503,1
0,55,0,1037,0
1,28,0,64,0
1,173,0,5,0
0,306,0,106,0
1,63,0,41,0
0,0,0,49,1
1,8,0,68,0
0,7,15,796,0
0,7,7,377,0
0,7,161,10,0
0,7,149,409,0
0,0,0,107,0
0,7,1,13,1
0,0,0,76,0
0,5,0,40,0
0,7,4,65,0
0,7,13,69,0
0,7,4,62,0
1,7,51,43,0
0,7,1654,1521,0
1,7,171,557,0
0,7,452,82,0
0,7,13,69,0
0,7,15,702,0
0,299,0,390,0
0,7,4,890,0
0,0,0,2,0
0,0,0,229,1
0,129,0,99,0
0,36,0,26,0
0,51,0,1298,0
0,55,0,321,0
0,0,0,10,1
0,7,772,289,0
0,7,111,86,0
0,0,0,35,0
0,0,0,10,1
0,1642,0,69,0
0,7,581,837,0
1,105,0,2,0
0,10,0,26,0
0,20,0,5,1
0,0,0,49,0
0,7,1519,296,0
0,0,0,146,1
0,863,0,99,0
0,7,2263,1878,0
1,39,0,1553,1
0,55,0,818,0
0,0,0,35,0
0,7,49,1250,0
0,7,71,846,0
1,34,0,638,0
0,0,0,6,0
0,6,0,10,0
0,7,465,13,0
0,7,81,764,0
1,231,0,134,0
0,84,0,555,0
1,9,0,5,0
0,7,17,6,0
0,7,70,496,0
0,7,749,520,0
0,0,0,95,0
0,1642,0,33,0
1,4,0,51,1
0,51,0,380,0
0,206,0,523,0
1,4,0,26,0
0,166,0,45,0
0,955,0,26,0
0,7,547,221,0
1,34,0,1038,0
1,8,0,41,0
0,7,15,163,0
0,7,15,743,0
0,0,0,102,0
0,0,0,77,0
0,7,108,125,0
1,8,0,756,1
0,7,4,4,0
0,0,0,1,1
1,63,0,107,0
0,0,0,22,1
0,7,8,567,0
1,7,3,65,0
0,17,0,480,0
0,0,0,75,0
0,7,56,26,0
0,7,35,522,0
0,45,0,68,1
1,28,0,6,0
1,28,0,186,0
0,0,0,2,0
0,0,0,15,0
1,82,0,774,0
1,28,0,2,0
1,22,0,233,0
1,255,0,190,0
0,536,0,639,1
0,0,0,1,0
0,7,99,320,0
0,7,15,68,0
0,0,0,229,0
0,7,17,409,0
0,938,0,296,0
0,7,42,69,0
0,20,0,553,1
0,20,0,4,1
0,0,0,26,0
1,9,0,332,0
0,7,14,136,0
1,22,0,7,0
0,0,0,1,0
0,7,1,285,0
0,7,1844,611,0
0,7,1599,17,0
0,7,8,48,0
1,34,0,727,0
0,0,0,136,1
0,13,0,1493,0
0,7,547,29,0
1,131,0,2,0
0,0,0,168,1
0,0,0,48,1
0,7,1517,471,0
0,0,0,2,0
0,7,14,1847,0
1,4,0,26,1
0,10,0,26,0
0,7,13,56,0
0,102,0,378,1
1,8,0,38,1
0,7,91,716,0
0,7,22,304,0
1,8,0,4,0
1,9,0,33,0
1,28,0,48,0
0,0,0,248,0
0,7,126,123,0
0,0,0,3,0
1,119,0,992,1
0,0,0,88,1
0,7,12,932,0
1,28,0,1081,0
0,7,772,193,0
0,7,1517,920,0
0,121,0,1,0
1,7,124,133,0
0,0,0,49,0
0,7,108,38,0
0,7,729,11,1
0,147,0,26,0
0,1414,0,26,0
0,102,0,37,1
0,44,0,10,0
0,12,0,321,0
0,7,547,291,0
0,0,0,35,0
1,90,0,1435,0
0,0,0,67,0
0,7,35,1241,0
1,82,0,813,0
0,955,0,134,0
1,15,0,5,0
0,7,15,2597,0
1,8,0,10,1
1,26,0,774,0
0,1243,0,156,0
0,7,332,65,0
0,0,0,15,1
0,7,259,69,0
0,0,0,66,0
0,7,75,562,0
0,0,0,41,0
0,50,0,65,0
0,8,0,82,1
0,7,15,404,1
0,0,0,38,0
0,7,149,42,0
0,7,25,136,0
0,7,4,6,0
0,55,0,528,0
0,0,0,10,0
0,53,0,82,0
0,7,49,77,0
1,7,96,65,0
0,7,49,2092,0
1,15,0,654,0
1,8,0,207,0
0,7,4,559,0
0,2,0,1298,0
0,0,0,111,0
0,7,7,466,0
0,7,49,517,0
1,60,0,109,0
0,0,0,32,0
0,938,0,398,0
0,7,211,109,0
0,0,0,2,0
0,7,17,143,0
0,0,0,2,1
0,0,0,4,1
0,0,0,199,0
0,7,130,552,0
0,459,0,1874,0
1,68,0,197,0
0,0,0,35,0
1,90,0,355,0
1,144,0,66,0
0,7,10,67,0
0,7,14,33,0
0,12,0,321,0
0,0,0,67,0
1,14,0,41,1
0,10,0,643,0
0,7,13,56,0
0,49,0,2100,1
1,15,0,26,0
0,206,0,205,0
0,10,0,26,0
0,29,0,1236,0
0,7,469,249,0
0,20,0,57,1
0,0,0,64,0
0,0,0,7,1
0,7,49,1499,0
1,68,0,2087,0
0,0,0,7,0
0,0,0,67,0
0,7,27,346,0
1,90,0,41,0
1,144,0,88,0
1,4,0,6,0
